Subject,RT,KeyPressed,StimulusType,SyntaxCategory,Correct
36,1098,65,Music,In-Key,TRUE
36,1024,85,Music,Distant-Key,TRUE
36,1262,65,Music,In-Key,TRUE
36,1205,85,Music,Distant-Key,TRUE
36,1356,65,Music,In-Key,TRUE
36,824,65,Music,In-Key,TRUE
36,651,65,Music,In-Key,TRUE
36,1567,65,Music,In-Key,TRUE
36,2873,85,Music,Distant-Key,TRUE
36,966,65,Music,Distant-Key,FALSE
36,2637,85,Music,Distant-Key,TRUE
36,4443,65,Music,In-Key,TRUE
36,2042,65,Music,In-Key,TRUE
36,3315,85,Music,Distant-Key,TRUE
36,2483,85,Music,Distant-Key,TRUE
36,2132,85,Music,Distant-Key,TRUE
36,697,65,Music,In-Key,TRUE
36,1564,65,Music,In-Key,TRUE
36,1932,65,Music,In-Key,TRUE
36,2169,85,Music,Distant-Key,TRUE
36,673,85,Sentence,Filler-Gram,FALSE
36,1354,65,Sentence,Filler-Ungram,FALSE
36,952,85,Sentence,Filler-Gram,FALSE
36,1331,85,Sentence,Filler-Gram,FALSE
36,373,65,Sentence,Grammatical,TRUE
36,314,65,Sentence,Ungrammatical,FALSE
36,406,65,Sentence,Filler-Ungram,FALSE
36,1406,85,Sentence,Ungrammatical,TRUE
36,565,65,Sentence,Ungrammatical,FALSE
36,589,65,Sentence,Filler-Ungram,FALSE
36,534,85,Sentence,Ungrammatical,TRUE
36,689,85,Sentence,Ungrammatical,TRUE
36,2242,65,Sentence,Grammatical,TRUE
36,507,65,Sentence,Filler-Ungram,FALSE
36,415,85,Sentence,Ungrammatical,TRUE
36,411,85,Sentence,Ungrammatical,TRUE
36,286,65,Sentence,Grammatical,TRUE
36,448,65,Sentence,Filler-Ungram,FALSE
36,458,65,Sentence,Grammatical,TRUE
36,1572,85,Sentence,Grammatical,FALSE
36,593,85,Sentence,Filler-Gram,FALSE
36,429,65,Sentence,Filler-Ungram,FALSE
36,1292,65,Sentence,Filler-Ungram,FALSE
36,604,85,Sentence,Ungrammatical,TRUE
36,355,65,Sentence,Grammatical,TRUE
36,475,65,Sentence,Grammatical,TRUE
36,455,85,Sentence,Filler-Gram,FALSE
36,463,85,Sentence,Ungrammatical,TRUE
36,1489,85,Sentence,Filler-Gram,FALSE
36,5236,65,Sentence,Grammatical,TRUE
36,5617,65,Sentence,Grammatical,TRUE
36,721,65,Sentence,Filler-Ungram,FALSE
36,480,85,Sentence,Filler-Gram,FALSE
36,939,85,Music,Distant-Key,TRUE
36,2323,65,Music,In-Key,TRUE
36,3418,85,Music,Distant-Key,TRUE
36,2303,85,Music,Distant-Key,TRUE
36,1876,65,Music,Distant-Key,FALSE
36,1635,65,Music,In-Key,TRUE
36,1916,65,Music,In-Key,TRUE
36,1892,85,Music,Distant-Key,TRUE
36,543,65,Music,In-Key,TRUE
36,1890,85,Music,Distant-Key,TRUE
36,665,65,Music,In-Key,TRUE
36,1557,65,Music,In-Key,TRUE
36,2186,85,Music,Distant-Key,TRUE
36,1669,85,Music,Distant-Key,TRUE
36,3138,65,Music,In-Key,TRUE
36,1310,85,Music,Distant-Key,TRUE
36,802,85,Music,Distant-Key,TRUE
36,588,65,Music,In-Key,TRUE
36,3655,85,Music,Distant-Key,TRUE
36,1572,85,Music,Distant-Key,TRUE
36,2139,85,Music,Distant-Key,TRUE
36,2260,85,Music,Distant-Key,TRUE
36,2407,85,Music,Distant-Key,TRUE
36,1754,85,Music,Distant-Key,TRUE
36,931,85,Music,Distant-Key,TRUE
36,2431,65,Music,In-Key,TRUE
36,4620,65,Music,In-Key,TRUE
36,9536,85,Music,Distant-Key,TRUE
36,4310,65,Music,In-Key,TRUE
36,2009,65,Music,In-Key,TRUE
36,2226,65,Music,In-Key,TRUE
36,1568,65,Music,In-Key,TRUE
36,1331,85,Music,In-Key,FALSE
36,2077,85,Music,Distant-Key,TRUE
36,3169,85,Music,Distant-Key,TRUE
36,4316,85,Music,Distant-Key,TRUE
36,1576,85,Sentence,Ungrammatical,TRUE
36,1752,85,Sentence,Ungrammatical,TRUE
36,975,85,Sentence,Ungrammatical,TRUE
36,1198,85,Sentence,Ungrammatical,TRUE
36,1791,85,Sentence,Ungrammatical,TRUE
36,395,65,Sentence,Grammatical,TRUE
36,1174,65,Sentence,Grammatical,TRUE
36,1393,85,Sentence,Ungrammatical,TRUE
36,966,65,Sentence,Grammatical,TRUE
36,2790,85,Sentence,Filler-Ungram,TRUE
36,1657,65,Sentence,Filler-Ungram,FALSE
36,1669,85,Sentence,Ungrammatical,TRUE
36,1482,85,Sentence,Ungrammatical,TRUE
36,1042,65,Sentence,Grammatical,TRUE
36,1603,85,Sentence,Filler-Gram,FALSE
36,3948,85,Sentence,Ungrammatical,TRUE
36,12684,85,Sentence,Filler-Gram,FALSE
36,12276,65,Sentence,Grammatical,TRUE
36,5390,85,Sentence,Filler-Ungram,TRUE
36,3713,65,Sentence,Filler-Ungram,FALSE
36,5448,65,Sentence,Grammatical,TRUE
36,1705,85,Sentence,Ungrammatical,TRUE
36,4356,85,Sentence,Ungrammatical,TRUE
36,3245,65,Sentence,Grammatical,TRUE
36,1223,65,Sentence,Grammatical,TRUE
36,1420,85,Sentence,Filler-Gram,FALSE
36,1869,85,Sentence,Filler-Gram,FALSE
36,1155,85,Sentence,Filler-Gram,FALSE
36,5083,65,Sentence,Ungrammatical,FALSE
36,3588,65,Sentence,Filler-Ungram,FALSE
36,2657,65,Sentence,Filler-Gram,TRUE
36,1579,65,Sentence,Grammatical,TRUE
36,1589,65,Sentence,Grammatical,TRUE
36,1804,65,Sentence,Filler-Ungram,FALSE
37,1690,85,Sentence,Ungrammatical,TRUE
37,1248,85,Sentence,Ungrammatical,TRUE
37,632,65,Sentence,Grammatical,TRUE
37,1609,85,Sentence,Filler-Gram,FALSE
37,1060,85,Sentence,Filler-Gram,FALSE
37,928,85,Sentence,Filler-Gram,FALSE
37,497,85,Sentence,Ungrammatical,TRUE
37,1178,85,Sentence,Ungrammatical,TRUE
37,936,85,Sentence,Ungrammatical,TRUE
37,489,85,Sentence,Ungrammatical,TRUE
37,1149,85,Sentence,Ungrammatical,TRUE
37,1481,85,Sentence,Ungrammatical,TRUE
37,495,65,Sentence,Grammatical,TRUE
37,1304,85,Sentence,Ungrammatical,TRUE
37,1114,65,Sentence,Grammatical,TRUE
37,955,85,Sentence,Filler-Gram,FALSE
37,1282,65,Sentence,Grammatical,TRUE
37,821,85,Sentence,Ungrammatical,TRUE
37,396,65,Sentence,Filler-Ungram,FALSE
37,45,65,Sentence,Ungrammatical,FALSE
37,165,65,Sentence,Grammatical,TRUE
37,448,65,Sentence,Filler-Ungram,FALSE
37,1334,65,Sentence,Filler-Ungram,FALSE
37,1601,85,Sentence,Ungrammatical,TRUE
37,634,65,Sentence,Ungrammatical,FALSE
37,1465,65,Sentence,Filler-Gram,TRUE
37,663,85,Sentence,Ungrammatical,TRUE
37,918,85,Sentence,Ungrammatical,TRUE
37,1333,65,Sentence,Grammatical,TRUE
37,406,65,Sentence,Grammatical,TRUE
37,1212,85,Sentence,Ungrammatical,TRUE
37,185,65,Sentence,Grammatical,TRUE
37,731,65,Sentence,Filler-Gram,TRUE
37,1822,65,Music,In-Key,TRUE
37,745,85,Music,Distant-Key,TRUE
37,2679,85,Music,In-Key,FALSE
37,713,85,Music,In-Key,FALSE
37,467,65,Music,Distant-Key,FALSE
37,404,85,Music,In-Key,FALSE
37,427,85,Music,Distant-Key,TRUE
37,1655,65,Music,In-Key,TRUE
37,772,85,Music,Distant-Key,TRUE
37,477,65,Music,In-Key,TRUE
37,775,65,Music,Distant-Key,FALSE
37,1102,85,Music,Distant-Key,TRUE
37,827,85,Music,In-Key,FALSE
37,615,65,Music,In-Key,TRUE
37,713,65,Music,Distant-Key,FALSE
37,410,65,Music,Distant-Key,FALSE
37,1583,85,Music,Distant-Key,TRUE
37,1079,65,Music,In-Key,TRUE
37,661,65,Music,Distant-Key,FALSE
37,872,65,Music,In-Key,TRUE
37,1264,65,Music,In-Key,TRUE
37,527,65,Music,In-Key,TRUE
37,601,65,Music,In-Key,TRUE
37,489,65,Music,In-Key,TRUE
37,554,65,Music,In-Key,TRUE
37,373,65,Music,In-Key,TRUE
37,565,65,Music,Distant-Key,FALSE
37,758,85,Music,In-Key,FALSE
37,790,85,Music,Distant-Key,TRUE
37,747,85,Music,Distant-Key,TRUE
37,801,65,Music,In-Key,TRUE
37,656,65,Music,Distant-Key,FALSE
37,2674,65,Music,In-Key,TRUE
37,1292,85,Music,Distant-Key,TRUE
37,1749,85,Music,Distant-Key,TRUE
37,691,85,Music,Distant-Key,TRUE
37,1359,65,Sentence,Grammatical,TRUE
37,1080,65,Sentence,Filler-Gram,TRUE
37,2545,65,Sentence,Grammatical,TRUE
37,1342,65,Sentence,Grammatical,TRUE
37,628,65,Sentence,Filler-Ungram,FALSE
37,611,65,Sentence,Filler-Ungram,FALSE
37,754,65,Sentence,Filler-Ungram,FALSE
37,547,85,Sentence,Filler-Gram,FALSE
37,580,65,Sentence,Grammatical,TRUE
37,700,85,Sentence,Ungrammatical,TRUE
37,704,65,Sentence,Filler-Ungram,FALSE
37,583,85,Sentence,Filler-Gram,FALSE
37,654,65,Sentence,Filler-Ungram,FALSE
37,623,85,Sentence,Filler-Gram,FALSE
37,1025,85,Sentence,Ungrammatical,TRUE
37,1645,85,Sentence,Filler-Gram,FALSE
37,806,85,Sentence,Ungrammatical,TRUE
37,578,85,Sentence,Filler-Gram,FALSE
37,2216,85,Sentence,Filler-Gram,FALSE
37,2105,65,Sentence,Filler-Ungram,FALSE
37,1824,85,Sentence,Ungrammatical,TRUE
37,987,85,Sentence,Ungrammatical,TRUE
37,1211,85,Sentence,Grammatical,FALSE
37,1437,65,Sentence,Filler-Ungram,FALSE
37,622,65,Sentence,Grammatical,TRUE
37,485,65,Sentence,Filler-Ungram,FALSE
37,2144,65,Sentence,Filler-Ungram,FALSE
37,1799,65,Sentence,Filler-Ungram,FALSE
37,3101,85,Sentence,Filler-Gram,FALSE
37,1115,65,Sentence,Grammatical,TRUE
37,2090,65,Sentence,Filler-Ungram,FALSE
37,529,65,Sentence,Grammatical,TRUE
37,687,65,Sentence,Grammatical,TRUE
37,1005,85,Music,Distant-Key,TRUE
37,966,85,Music,Distant-Key,TRUE
37,843,85,Music,Distant-Key,TRUE
37,567,85,Music,Distant-Key,TRUE
37,2584,65,Music,In-Key,TRUE
37,1027,85,Music,Distant-Key,TRUE
37,404,65,Music,Distant-Key,FALSE
37,635,65,Music,In-Key,TRUE
37,852,65,Music,In-Key,TRUE
37,555,65,Music,In-Key,TRUE
37,762,85,Music,In-Key,FALSE
37,968,85,Music,Distant-Key,TRUE
37,487,65,Music,Distant-Key,FALSE
37,859,85,Music,Distant-Key,TRUE
37,3291,85,Music,Distant-Key,TRUE
37,833,85,Music,Distant-Key,TRUE
37,827,85,Music,Distant-Key,TRUE
37,870,85,Music,Distant-Key,TRUE
37,681,85,Music,In-Key,FALSE
37,409,65,Music,In-Key,TRUE
37,1175,65,Music,Distant-Key,FALSE
37,1047,65,Music,In-Key,TRUE
37,699,65,Music,In-Key,TRUE
37,1078,85,Music,Distant-Key,TRUE
37,929,65,Music,In-Key,TRUE
37,1063,85,Music,Distant-Key,TRUE
37,889,85,Music,Distant-Key,TRUE
37,390,65,Music,In-Key,TRUE
37,582,65,Music,In-Key,TRUE
37,590,65,Music,In-Key,TRUE
37,2688,85,Music,In-Key,FALSE
37,1406,65,Music,In-Key,TRUE
37,1177,65,Music,In-Key,TRUE
37,1175,85,Music,Distant-Key,TRUE
37,576,65,Music,Distant-Key,FALSE
37,865,65,Music,In-Key,TRUE
37,1880,85,Sentence,Filler-Gram,FALSE
37,2383,65,Sentence,Grammatical,TRUE
37,2011,85,Sentence,Filler-Gram,FALSE
37,3495,65,Sentence,Filler-Ungram,FALSE
37,1690,85,Sentence,Ungrammatical,TRUE
37,1636,65,Sentence,Ungrammatical,FALSE
37,651,65,Sentence,Grammatical,TRUE
37,3104,85,Sentence,Ungrammatical,TRUE
37,4394,65,Sentence,Filler-Ungram,FALSE
37,1290,85,Sentence,Ungrammatical,TRUE
37,3023,85,Sentence,Filler-Ungram,TRUE
37,3048,65,Sentence,Grammatical,TRUE
37,1148,85,Sentence,Ungrammatical,TRUE
37,1075,85,Sentence,Filler-Gram,FALSE
37,1549,85,Sentence,Ungrammatical,TRUE
37,438,85,Sentence,Filler-Gram,FALSE
37,2070,65,Sentence,Filler-Ungram,FALSE
37,1693,65,Sentence,Grammatical,TRUE
37,1047,65,Sentence,Grammatical,TRUE
37,417,85,Sentence,Ungrammatical,TRUE
37,1764,65,Sentence,Grammatical,TRUE
37,753,85,Sentence,Ungrammatical,TRUE
37,1882,85,Sentence,Ungrammatical,TRUE
37,785,65,Sentence,Grammatical,TRUE
37,779,85,Sentence,Filler-Ungram,TRUE
37,1128,65,Sentence,Grammatical,TRUE
37,1669,65,Sentence,Filler-Ungram,FALSE
37,2467,65,Sentence,Grammatical,TRUE
37,4050,65,Sentence,Grammatical,TRUE
37,1125,65,Sentence,Grammatical,TRUE
37,943,85,Sentence,Filler-Gram,FALSE
37,421,65,Sentence,Grammatical,TRUE
37,629,85,Sentence,Filler-Gram,FALSE
37,1193,65,Sentence,Grammatical,TRUE
38,1468,85,Sentence,Grammatical,FALSE
38,628,85,Sentence,Ungrammatical,TRUE
38,597,65,Sentence,Filler-Ungram,FALSE
38,279,65,Sentence,Grammatical,TRUE
38,325,65,Sentence,Grammatical,TRUE
38,938,85,Sentence,Ungrammatical,TRUE
38,1601,65,Sentence,Grammatical,TRUE
38,1581,85,Sentence,Filler-Gram,FALSE
38,765,65,Sentence,Ungrammatical,FALSE
38,1096,85,Sentence,Filler-Gram,FALSE
38,569,65,Sentence,Filler-Ungram,FALSE
38,477,85,Sentence,Filler-Ungram,TRUE
38,1456,65,Sentence,Ungrammatical,FALSE
38,437,65,Sentence,Filler-Ungram,FALSE
38,1862,65,Sentence,Ungrammatical,FALSE
38,1680,65,Sentence,Ungrammatical,FALSE
38,725,65,Sentence,Filler-Gram,TRUE
38,1792,85,Sentence,Ungrammatical,TRUE
38,457,65,Sentence,Grammatical,TRUE
38,687,65,Sentence,Filler-Gram,TRUE
38,615,65,Sentence,Ungrammatical,FALSE
38,1073,65,Sentence,Grammatical,TRUE
38,2186,85,Sentence,Filler-Ungram,TRUE
38,1235,65,Sentence,Grammatical,TRUE
38,977,65,Sentence,Ungrammatical,FALSE
38,339,65,Sentence,Grammatical,TRUE
38,1156,65,Sentence,Filler-Gram,TRUE
38,1060,65,Sentence,Filler-Gram,TRUE
38,450,85,Sentence,Ungrammatical,TRUE
38,1031,65,Sentence,Filler-Ungram,FALSE
38,1396,65,Sentence,Grammatical,TRUE
38,350,65,Sentence,Grammatical,TRUE
38,1449,65,Sentence,Ungrammatical,FALSE
38,1074,85,Music,Distant-Key,TRUE
38,568,85,Music,Distant-Key,TRUE
38,451,65,Music,In-Key,TRUE
38,372,65,Music,Distant-Key,FALSE
38,591,65,Music,In-Key,TRUE
38,445,65,Music,In-Key,TRUE
38,921,85,Music,Distant-Key,TRUE
38,402,65,Music,In-Key,TRUE
38,565,85,Music,Distant-Key,TRUE
38,658,85,Music,Distant-Key,TRUE
38,755,65,Music,In-Key,TRUE
38,1770,65,Music,In-Key,TRUE
38,340,65,Music,In-Key,TRUE
38,450,65,Music,In-Key,TRUE
38,674,85,Music,Distant-Key,TRUE
38,602,85,Music,Distant-Key,TRUE
38,467,65,Music,Distant-Key,FALSE
38,1397,65,Music,In-Key,TRUE
38,885,65,Music,In-Key,TRUE
38,1131,85,Music,Distant-Key,TRUE
38,2366,85,Music,Distant-Key,TRUE
38,668,85,Music,Distant-Key,TRUE
38,1016,85,Music,Distant-Key,TRUE
38,543,85,Music,Distant-Key,TRUE
38,1488,85,Music,Distant-Key,TRUE
38,425,65,Music,Distant-Key,FALSE
38,1262,65,Music,In-Key,TRUE
38,328,65,Music,In-Key,TRUE
38,372,85,Music,Distant-Key,TRUE
38,312,85,Music,Distant-Key,TRUE
38,334,65,Music,Distant-Key,FALSE
38,1610,65,Music,In-Key,TRUE
38,1212,65,Music,In-Key,TRUE
38,703,85,Music,Distant-Key,TRUE
38,1831,65,Music,Distant-Key,FALSE
38,510,85,Music,Distant-Key,TRUE
38,132,65,Sentence,Filler-Ungram,FALSE
38,1785,65,Sentence,Grammatical,TRUE
38,1103,85,Sentence,Grammatical,FALSE
38,2596,65,Sentence,Ungrammatical,FALSE
38,3637,65,Sentence,Ungrammatical,FALSE
38,999,85,Sentence,Ungrammatical,TRUE
38,1838,65,Sentence,Filler-Gram,TRUE
38,3486,65,Sentence,Grammatical,TRUE
38,2241,65,Sentence,Ungrammatical,FALSE
38,1258,65,Sentence,Filler-Ungram,FALSE
38,544,65,Sentence,Filler-Ungram,FALSE
38,1370,65,Sentence,Grammatical,TRUE
38,542,65,Sentence,Filler-Ungram,FALSE
38,379,65,Sentence,Filler-Ungram,FALSE
38,1483,65,Sentence,Filler-Ungram,FALSE
38,1890,65,Sentence,Grammatical,TRUE
38,1492,65,Sentence,Grammatical,TRUE
38,561,65,Sentence,Ungrammatical,FALSE
38,691,85,Sentence,Ungrammatical,TRUE
38,1262,65,Sentence,Grammatical,TRUE
38,2170,85,Sentence,Filler-Gram,FALSE
38,418,65,Sentence,Grammatical,TRUE
38,882,65,Sentence,Filler-Gram,TRUE
38,3033,85,Sentence,Ungrammatical,TRUE
38,7036,65,Sentence,Grammatical,TRUE
38,895,65,Sentence,Ungrammatical,FALSE
38,600,85,Sentence,Ungrammatical,TRUE
38,430,65,Sentence,Filler-Gram,TRUE
38,522,85,Sentence,Filler-Gram,FALSE
38,415,65,Sentence,Grammatical,TRUE
38,1449,65,Sentence,Grammatical,TRUE
38,1387,85,Sentence,Filler-Gram,FALSE
38,2938,65,Sentence,Ungrammatical,FALSE
38,2314,65,Music,In-Key,TRUE
38,1214,85,Music,Distant-Key,TRUE
38,312,65,Music,In-Key,TRUE
38,582,65,Music,In-Key,TRUE
38,896,65,Music,In-Key,TRUE
38,533,65,Music,In-Key,TRUE
38,508,65,Music,In-Key,TRUE
38,656,85,Music,Distant-Key,TRUE
38,379,85,Music,Distant-Key,TRUE
38,481,65,Music,In-Key,TRUE
38,744,85,Music,Distant-Key,TRUE
38,288,85,Music,Distant-Key,TRUE
38,825,85,Music,Distant-Key,TRUE
38,640,65,Music,In-Key,TRUE
38,1191,65,Music,In-Key,TRUE
38,587,85,Music,In-Key,FALSE
38,1229,85,Music,Distant-Key,TRUE
38,1514,65,Music,In-Key,TRUE
38,3507,85,Music,Distant-Key,TRUE
38,308,65,Music,In-Key,TRUE
38,852,65,Music,In-Key,TRUE
38,321,65,Music,Distant-Key,FALSE
38,918,85,Music,Distant-Key,TRUE
38,1068,65,Music,In-Key,TRUE
38,353,65,Music,In-Key,TRUE
38,528,65,Music,In-Key,TRUE
38,807,65,Music,In-Key,TRUE
38,319,85,Music,Distant-Key,TRUE
38,490,65,Music,In-Key,TRUE
38,1249,85,Music,Distant-Key,TRUE
38,703,65,Music,In-Key,TRUE
38,429,65,Music,In-Key,TRUE
38,345,85,Music,Distant-Key,TRUE
38,894,65,Music,Distant-Key,FALSE
38,2195,65,Music,In-Key,TRUE
38,485,65,Music,In-Key,TRUE
38,331,65,Sentence,Grammatical,TRUE
38,1843,65,Sentence,Ungrammatical,FALSE
38,3472,85,Sentence,Ungrammatical,TRUE
38,451,85,Sentence,Filler-Ungram,TRUE
38,2774,85,Sentence,Filler-Gram,FALSE
38,5144,85,Sentence,Ungrammatical,TRUE
38,4331,85,Sentence,Ungrammatical,TRUE
38,891,65,Sentence,Filler-Ungram,FALSE
38,707,65,Sentence,Filler-Ungram,FALSE
38,1652,65,Sentence,Filler-Ungram,FALSE
38,1145,85,Sentence,Filler-Gram,FALSE
38,1015,85,Sentence,Filler-Gram,FALSE
38,370,65,Sentence,Filler-Ungram,FALSE
38,918,85,Sentence,Filler-Gram,FALSE
38,2184,65,Sentence,Filler-Gram,TRUE
38,453,65,Sentence,Grammatical,TRUE
38,2045,65,Sentence,Ungrammatical,FALSE
38,729,65,Sentence,Grammatical,TRUE
38,1852,65,Sentence,Ungrammatical,FALSE
38,446,65,Sentence,Filler-Gram,TRUE
38,1097,65,Sentence,Ungrammatical,FALSE
38,536,65,Sentence,Filler-Ungram,FALSE
38,709,65,Sentence,Filler-Ungram,FALSE
38,351,65,Sentence,Grammatical,TRUE
38,1191,85,Sentence,Filler-Gram,FALSE
38,352,65,Sentence,Grammatical,TRUE
38,389,65,Sentence,Grammatical,TRUE
38,117,85,Sentence,Filler-Gram,FALSE
38,1095,65,Sentence,Grammatical,TRUE
38,1431,65,Sentence,Grammatical,TRUE
38,5034,85,Sentence,Ungrammatical,TRUE
38,2484,65,Sentence,Ungrammatical,FALSE
38,939,65,Sentence,Grammatical,TRUE
38,308,85,Sentence,Filler-Ungram,TRUE
39,3684,65,Sentence,Filler-Ungram,FALSE
39,4018,65,Sentence,Grammatical,TRUE
39,2857,65,Sentence,Grammatical,TRUE
39,674,65,Sentence,Filler-Ungram,FALSE
39,2903,85,Sentence,Ungrammatical,TRUE
39,3339,65,Sentence,Filler-Gram,TRUE
39,3751,65,Sentence,Grammatical,TRUE
39,1289,85,Sentence,Ungrammatical,TRUE
39,871,65,Sentence,Grammatical,TRUE
39,1362,65,Sentence,Grammatical,TRUE
39,831,85,Sentence,Ungrammatical,TRUE
39,613,85,Sentence,Filler-Gram,FALSE
39,1010,65,Sentence,Filler-Ungram,FALSE
39,1500,65,Sentence,Filler-Ungram,FALSE
39,1113,85,Sentence,Filler-Gram,FALSE
39,1440,85,Sentence,Ungrammatical,TRUE
39,1002,65,Sentence,Grammatical,TRUE
39,818,85,Sentence,Ungrammatical,TRUE
39,4672,85,Sentence,Ungrammatical,TRUE
39,4322,65,Sentence,Grammatical,TRUE
39,1732,85,Sentence,Ungrammatical,TRUE
39,575,85,Sentence,Ungrammatical,TRUE
39,3253,85,Sentence,Ungrammatical,TRUE
39,1653,65,Sentence,Filler-Ungram,FALSE
39,4892,85,Sentence,Ungrammatical,TRUE
39,1623,85,Sentence,Ungrammatical,TRUE
39,899,65,Sentence,Grammatical,TRUE
39,820,85,Sentence,Ungrammatical,TRUE
39,1298,85,Sentence,Filler-Gram,FALSE
39,1238,65,Sentence,Filler-Ungram,FALSE
39,873,85,Sentence,Grammatical,FALSE
39,1049,65,Sentence,Filler-Ungram,FALSE
39,1330,85,Sentence,Ungrammatical,TRUE
39,7195,65,Music,In-Key,TRUE
39,2011,85,Music,In-Key,FALSE
39,3588,65,Music,In-Key,TRUE
39,3124,65,Music,In-Key,TRUE
39,3889,65,Music,In-Key,TRUE
39,907,65,Music,In-Key,TRUE
39,2353,85,Music,Distant-Key,TRUE
39,3188,65,Music,Distant-Key,FALSE
39,3173,65,Music,Distant-Key,FALSE
39,3596,85,Music,Distant-Key,TRUE
39,2801,65,Music,In-Key,TRUE
39,2025,65,Music,In-Key,TRUE
39,4504,65,Music,Distant-Key,FALSE
39,2389,85,Music,In-Key,FALSE
39,3134,65,Music,Distant-Key,FALSE
39,2205,65,Music,Distant-Key,FALSE
39,2237,85,Music,In-Key,FALSE
39,5866,85,Music,In-Key,FALSE
39,1820,65,Music,Distant-Key,FALSE
39,2088,85,Music,In-Key,FALSE
39,1799,85,Music,Distant-Key,TRUE
39,2799,65,Music,In-Key,TRUE
39,2108,85,Music,In-Key,FALSE
39,2269,85,Music,Distant-Key,TRUE
39,2170,85,Music,Distant-Key,TRUE
39,677,85,Music,Distant-Key,TRUE
39,1100,65,Music,Distant-Key,FALSE
39,2031,65,Music,Distant-Key,FALSE
39,1838,85,Music,In-Key,FALSE
39,3926,65,Music,Distant-Key,FALSE
39,2071,85,Music,Distant-Key,TRUE
39,787,65,Music,In-Key,TRUE
39,3486,85,Music,In-Key,FALSE
39,6143,85,Music,Distant-Key,TRUE
39,1243,65,Music,In-Key,TRUE
39,1585,85,Music,In-Key,FALSE
39,1377,65,Sentence,Filler-Ungram,FALSE
39,862,85,Sentence,Filler-Gram,FALSE
39,488,85,Sentence,Filler-Gram,FALSE
39,3391,65,Sentence,Grammatical,TRUE
39,1419,85,Sentence,Grammatical,FALSE
39,656,85,Sentence,Ungrammatical,TRUE
39,945,65,Sentence,Grammatical,TRUE
39,2826,65,Sentence,Filler-Gram,TRUE
39,1129,85,Sentence,Filler-Gram,FALSE
39,589,65,Sentence,Grammatical,TRUE
39,481,65,Sentence,Grammatical,TRUE
39,638,65,Sentence,Filler-Ungram,FALSE
39,1367,85,Sentence,Filler-Gram,FALSE
39,607,65,Sentence,Grammatical,TRUE
39,884,65,Sentence,Filler-Ungram,FALSE
39,3369,85,Sentence,Filler-Gram,FALSE
39,1929,65,Sentence,Filler-Ungram,FALSE
39,2230,85,Sentence,Ungrammatical,TRUE
39,588,85,Sentence,Ungrammatical,TRUE
39,1286,65,Sentence,Grammatical,TRUE
39,1233,85,Sentence,Ungrammatical,TRUE
39,1099,85,Sentence,Ungrammatical,TRUE
39,3570,65,Sentence,Filler-Gram,TRUE
39,1018,65,Sentence,Grammatical,TRUE
39,1808,85,Sentence,Filler-Gram,FALSE
39,6406,85,Sentence,Ungrammatical,TRUE
39,652,85,Sentence,Ungrammatical,TRUE
39,1363,85,Sentence,Ungrammatical,TRUE
39,1391,65,Sentence,Filler-Ungram,FALSE
39,860,85,Sentence,Ungrammatical,TRUE
39,2494,65,Sentence,Filler-Gram,TRUE
39,1057,65,Sentence,Grammatical,TRUE
39,741,65,Sentence,Filler-Ungram,FALSE
39,4030,65,Music,In-Key,TRUE
39,639,85,Music,Distant-Key,TRUE
39,1447,85,Music,Distant-Key,TRUE
39,5163,65,Music,Distant-Key,FALSE
39,3477,85,Music,Distant-Key,TRUE
39,3011,65,Music,In-Key,TRUE
39,3452,65,Music,In-Key,TRUE
39,2353,65,Music,In-Key,TRUE
39,1701,65,Music,In-Key,TRUE
39,3842,65,Music,In-Key,TRUE
39,4244,65,Music,In-Key,TRUE
39,1756,85,Music,Distant-Key,TRUE
39,1029,65,Music,In-Key,TRUE
39,1325,65,Music,Distant-Key,FALSE
39,902,65,Music,In-Key,TRUE
39,3492,85,Music,Distant-Key,TRUE
39,3052,85,Music,Distant-Key,TRUE
39,583,85,Music,Distant-Key,TRUE
39,3800,65,Music,Distant-Key,FALSE
39,1727,85,Music,Distant-Key,TRUE
39,954,65,Music,In-Key,TRUE
39,2044,65,Music,Distant-Key,FALSE
39,5181,85,Music,In-Key,FALSE
39,2634,65,Music,In-Key,TRUE
39,818,85,Music,Distant-Key,TRUE
39,748,65,Music,Distant-Key,FALSE
39,488,65,Music,In-Key,TRUE
39,961,85,Music,Distant-Key,TRUE
39,677,85,Music,Distant-Key,TRUE
39,2140,65,Music,In-Key,TRUE
39,1008,85,Music,Distant-Key,TRUE
39,46,65,Music,Distant-Key,FALSE
39,1136,65,Music,In-Key,TRUE
39,2275,65,Music,In-Key,TRUE
39,2271,85,Music,In-Key,FALSE
39,1885,65,Music,Distant-Key,FALSE
39,610,65,Sentence,Grammatical,TRUE
39,982,65,Sentence,Grammatical,TRUE
39,1289,65,Sentence,Grammatical,TRUE
39,1912,65,Sentence,Grammatical,TRUE
39,2166,65,Sentence,Filler-Ungram,FALSE
39,1716,65,Sentence,Grammatical,TRUE
39,1516,65,Sentence,Filler-Ungram,FALSE
39,3784,85,Sentence,Filler-Gram,FALSE
39,3517,65,Sentence,Grammatical,TRUE
39,325,85,Sentence,Ungrammatical,TRUE
39,1324,65,Sentence,Grammatical,TRUE
39,689,85,Sentence,Ungrammatical,TRUE
39,1024,65,Sentence,Grammatical,TRUE
